City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Devils Lake,US,2022-02-05 19:41:17,48.1128,-98.8651,10.94,84,75,11.01,broken clouds
526,Ballina,AU,2022-02-05 19:38:49,-28.8667,153.5667,71.56,76,75,16.11,broken clouds
527,Cali,CO,2022-02-05 19:37:55,3.4372,-76.5225,84.2,51,75,5.75,haze
528,Egvekinot,RU,2022-02-05 19:41:18,66.3167,-179.1667,-10.32,86,10,13.82,clear sky
529,Uvira,CD,2022-02-05 19:41:18,-3.4067,29.1458,71.87,79,99,3.11,overcast clouds
530,Wenling,CN,2022-02-05 19:41:19,28.3669,121.36,38.8,74,92,10.45,overcast clouds
531,Nkowakowa,ZA,2022-02-05 19:41:19,-23.8878,30.2871,62.65,86,70,7.72,light rain
532,Luanda,AO,2022-02-05 19:41:20,-8.8368,13.2343,78.8,73,20,8.05,few clouds
533,Grindavik,IS,2022-02-05 19:41:20,63.8424,-22.4338,25.27,74,20,5.75,few clouds
534,Rio Rancho,US,2022-02-05 19:39:44,35.2334,-106.6645,42.76,45,0,5.01,clear sky
535,Laksham,BD,2022-02-05 19:41:21,23.2472,91.1425,57.29,68,0,4.65,clear sky
536,Bowen,AU,2022-02-05 19:41:21,-20.0167,148.2333,71.82,74,2,14.67,clear sky
537,Turukhansk,RU,2022-02-05 19:41:21,65.8167,87.9833,-15.18,100,63,2.06,broken clouds
538,Sosva,RU,2022-02-05 19:41:22,59.1766,61.8558,17.83,98,100,4.76,overcast clouds
539,San Rafael,AR,2022-02-05 19:40:36,-34.6177,-68.3301,61.72,60,99,6.02,light rain
540,Sakakah,SA,2022-02-05 19:41:22,29.9697,40.2064,51.37,54,39,8.05,scattered clouds
541,Laguna,US,2022-02-05 19:41:23,38.421,-121.4238,65.35,57,0,1.01,clear sky
542,Sambava,MG,2022-02-05 19:41:23,-14.2667,50.1667,76.62,88,100,4.18,overcast clouds
543,Japura,ID,2022-02-05 19:41:24,-0.3167,102.35,72.55,98,97,2.62,moderate rain
544,Ekibastuz,KZ,2022-02-05 19:41:24,51.6667,75.3667,8.38,75,0,9.91,clear sky
545,Nabire,ID,2022-02-05 19:41:24,-3.3667,135.4833,75.04,93,99,2.89,overcast clouds
546,Tommot,RU,2022-02-05 19:41:25,58.9564,126.2925,-13.58,100,100,2.44,overcast clouds
547,Waddan,LY,2022-02-05 19:41:25,29.1614,16.139,58.28,22,0,4.47,clear sky
548,Gravdal,NO,2022-02-05 19:41:26,68.1214,13.5031,38.37,77,100,34.2,overcast clouds
549,Nagod,IN,2022-02-05 19:41:26,24.5667,80.6,51.26,58,0,4.05,clear sky
550,Aksarka,RU,2022-02-05 19:41:26,66.5606,67.7975,-18.44,100,62,4.72,broken clouds
551,Semikarakorsk,RU,2022-02-05 19:41:27,47.5194,40.8112,26.55,88,60,5.84,broken clouds
552,Abha,SA,2022-02-05 19:41:27,18.2164,42.5053,55.22,88,0,5.75,clear sky
553,Pangkalanbuun,ID,2022-02-05 19:41:28,-2.6833,111.6167,73.83,96,100,2.33,overcast clouds
554,Poso,ID,2022-02-05 19:41:28,-1.3959,120.7524,76.46,86,100,3.69,overcast clouds
555,Murashi,RU,2022-02-05 19:41:28,59.3999,48.9615,13.3,96,96,6.44,overcast clouds
556,Biltine,TD,2022-02-05 19:41:29,14.5333,20.9167,67.19,15,3,19.42,clear sky
557,Omboue,GA,2022-02-05 19:39:14,-1.5746,9.2618,77.32,86,29,7.05,scattered clouds
558,Montlucon,FR,2022-02-05 19:41:29,46.3333,2.6,38.7,85,32,4.9,scattered clouds
559,Vaitape,PF,2022-02-05 19:41:30,-16.5167,-151.75,81.3,72,12,19.89,few clouds
560,Gandai,IN,2022-02-05 19:41:30,21.6667,81.1,57.16,30,5,4.83,clear sky
561,Lixourion,GR,2022-02-05 19:41:30,38.2019,20.4314,55.9,83,99,3.09,overcast clouds
562,Port Lincoln,AU,2022-02-05 19:41:31,-34.7333,135.8667,68.09,75,99,16.55,overcast clouds
563,Shush,IR,2022-02-05 19:41:31,32.1942,48.2436,53.8,51,1,3.87,clear sky
564,Conceicao Da Barra,BR,2022-02-05 19:41:32,-18.5933,-39.7322,79.02,77,99,11.16,overcast clouds
565,Guiratinga,BR,2022-02-05 19:41:32,-16.3494,-53.7583,81.7,76,32,6.44,scattered clouds
566,Salta,AR,2022-02-05 19:41:32,-24.7859,-65.4117,79.39,52,40,7.0,scattered clouds
567,Nyurba,RU,2022-02-05 19:41:33,63.2842,118.3319,-25.33,100,70,3.15,broken clouds
568,Zlobin,HR,2022-02-05 19:41:33,45.2924,14.6541,40.3,86,75,4.61,broken clouds
569,Ondjiva,AO,2022-02-05 19:41:34,-17.0667,15.7333,68.32,63,100,11.32,overcast clouds
570,Gatesville,US,2022-02-05 19:41:35,31.4352,-97.7439,48.15,27,0,6.91,clear sky
571,Alta Floresta,BR,2022-02-05 19:41:35,-9.8756,-56.0861,85.82,70,40,5.75,scattered clouds
572,Terre-De-Bas,GP,2022-02-05 19:41:35,15.8501,-61.6442,81.01,73,2,10.98,clear sky
573,Luba,GQ,2022-02-05 19:41:36,3.4568,8.5547,78.69,80,11,8.12,few clouds
574,Atbasar,KZ,2022-02-05 19:41:36,51.8,68.3333,7.74,82,98,8.88,overcast clouds
575,Kirksville,US,2022-02-05 19:41:37,40.1948,-92.5833,32.18,50,0,1.01,clear sky
576,Hays,US,2022-02-05 19:41:37,30.0502,-98.0336,49.91,39,0,2.86,clear sky
577,Haveli,PK,2022-02-05 19:41:38,30.4502,73.6989,50.14,67,62,7.47,broken clouds
578,Kushmurun,KZ,2022-02-05 19:41:38,52.4503,64.6311,17.53,82,100,8.3,overcast clouds
579,Mehamn,NO,2022-02-05 19:41:38,71.0357,27.8492,22.44,84,8,24.16,clear sky
580,Kruisfontein,ZA,2022-02-05 19:41:39,-34.0033,24.7314,67.89,84,30,17.43,scattered clouds
581,Zyryanskoye,RU,2022-02-05 19:41:39,56.8306,86.6258,15.13,87,100,8.63,overcast clouds
582,Airai,TL,2022-02-05 19:41:40,-8.9266,125.4092,60.78,91,100,1.86,overcast clouds
583,North Platte,US,2022-02-05 19:41:40,41.1239,-100.7654,55.29,24,0,8.99,clear sky
584,Pombas,CV,2022-02-05 19:41:41,17.1503,-25.0201,71.38,80,3,12.8,clear sky
585,Chester,US,2022-02-05 19:40:54,40.1254,-75.8749,28.85,61,20,3.0,few clouds
586,Waipawa,NZ,2022-02-05 19:41:41,-41.4122,175.5153,55.45,96,100,14.36,light rain
587,Itarema,BR,2022-02-05 19:41:41,-2.9248,-39.9167,81.91,73,16,13.09,few clouds
588,Henties Bay,NA,2022-02-05 19:37:43,-22.116,14.2845,67.86,81,12,4.88,few clouds
589,Chumikan,RU,2022-02-05 19:40:31,54.7183,135.315,-1.91,78,100,12.55,overcast clouds
590,Basoko,CD,2022-02-05 19:41:42,1.2391,23.616,77.97,52,90,3.06,overcast clouds
591,Coihaique,CL,2022-02-05 19:41:03,-45.5752,-72.0662,70.41,46,75,8.05,broken clouds
592,Araouane,ML,2022-02-05 19:41:43,18.9048,-3.5265,69.49,10,97,8.05,overcast clouds
593,Saint-Georges,GD,2022-02-05 19:37:21,12.0564,-61.7485,83.88,65,20,20.71,few clouds
594,Taos,US,2022-02-05 19:37:33,36.4072,-105.5731,40.19,61,0,8.05,clear sky
595,Redlands,US,2022-02-05 19:41:43,34.0556,-117.1825,70.47,16,0,2.3,clear sky
596,Labuhan,ID,2022-02-05 19:37:44,-6.8844,112.2051,77.74,87,99,10.29,overcast clouds
597,Nadym,RU,2022-02-05 19:41:44,65.5333,72.5167,-17.86,100,100,1.43,overcast clouds
598,Nha Trang,VN,2022-02-05 19:41:44,12.25,109.1833,77.0,90,100,9.73,overcast clouds
599,Luebo,CD,2022-02-05 19:41:45,-5.35,21.4167,73.99,80,71,1.52,broken clouds
600,Lhokseumawe,ID,2022-02-05 19:41:45,5.1801,97.1507,76.91,84,63,4.18,broken clouds
601,Batagay-Alyta,RU,2022-02-05 19:41:46,67.8006,130.4114,-25.69,99,95,3.38,overcast clouds
602,Srikakulam,IN,2022-02-05 19:41:46,18.3,83.9,67.12,57,100,4.97,overcast clouds
603,Yima,CN,2022-02-05 19:41:46,34.7381,111.8839,30.27,48,100,4.16,snow
604,Brainerd,US,2022-02-05 19:39:40,46.358,-94.2008,13.66,62,100,14.97,haze
605,Kastamonu,TR,2022-02-05 19:41:47,41.5,33.6667,22.39,94,44,2.26,scattered clouds
606,Nalut,LY,2022-02-05 19:41:47,30.3333,10.85,59.43,19,100,10.67,overcast clouds
607,Thanh Hoa,VN,2022-02-05 19:38:55,19.8,105.7667,58.98,72,100,3.8,overcast clouds
608,Arlit,NE,2022-02-05 19:41:48,18.7369,7.3853,64.47,12,0,6.13,clear sky
609,Koungou,YT,2022-02-05 19:41:48,-12.7336,45.2042,83.91,79,0,11.5,clear sky
610,Challapata,BO,2022-02-05 19:41:49,-18.9,-66.7667,49.1,63,58,3.29,broken clouds
611,Tiarei,PF,2022-02-05 19:41:49,-17.5333,-149.3333,86.02,72,9,20.98,clear sky
612,Tambun,ID,2022-02-05 19:41:49,-6.2641,107.0712,78.69,91,100,5.86,overcast clouds
613,Bullhead City,US,2022-02-05 19:41:50,35.1478,-114.5683,62.02,17,0,24.16,clear sky
614,Severnoye,RU,2022-02-05 19:41:50,56.3491,78.3619,11.25,86,100,7.09,overcast clouds
615,Solwezi,ZM,2022-02-05 19:41:51,-12.1688,26.3894,61.83,97,100,3.91,light rain
616,Dodge City,US,2022-02-05 19:37:40,37.7528,-100.0171,46.26,39,0,11.01,clear sky
617,Mayo,US,2022-02-05 19:39:01,38.8876,-76.5119,35.42,46,0,11.01,clear sky
618,Bilibino,RU,2022-02-05 19:41:51,68.0546,166.4372,-15.63,93,15,4.59,few clouds
619,Nevers,FR,2022-02-05 19:41:52,46.9167,3.3333,39.79,68,100,4.72,overcast clouds
620,Tikhvin,RU,2022-02-05 19:41:52,59.6451,33.5294,20.21,94,100,10.45,snow
621,Baoshan,CN,2022-02-05 19:41:52,46.5586,131.4244,-4.61,86,65,7.18,broken clouds
622,Pingdingshan,CN,2022-02-05 19:41:53,33.7385,113.3012,31.89,43,99,1.88,overcast clouds
623,Yambio,SS,2022-02-05 19:41:53,4.5721,28.3955,72.95,26,100,3.02,overcast clouds
624,Nokha,IN,2022-02-05 19:41:53,27.6,73.4167,59.23,29,0,11.27,clear sky
625,Bolobo,CD,2022-02-05 19:33:15,-2.1667,16.2333,77.38,74,100,5.53,overcast clouds
626,Quebo,GW,2022-02-05 19:33:15,11.3333,-14.9333,75.25,60,0,7.0,clear sky
627,Hirara,JP,2022-02-05 19:33:16,24.8,125.2833,62.1,69,100,20.09,overcast clouds
628,Sur,OM,2022-02-05 19:33:16,22.5667,59.5289,72.03,54,0,7.02,clear sky
629,Yeppoon,AU,2022-02-05 19:29:31,-23.1333,150.7333,73.18,72,54,18.97,broken clouds
630,Haukipudas,FI,2022-02-05 19:33:17,65.1765,25.3523,25.14,93,100,12.71,overcast clouds
631,Vrangel,RU,2022-02-05 19:33:17,42.7297,133.0839,10.13,65,8,17.72,clear sky
632,Chegdomyn,RU,2022-02-05 19:33:17,51.1167,133.0167,-14.98,100,100,0.69,overcast clouds
633,La Ronge,CA,2022-02-05 19:33:18,55.1001,-105.2842,-9.15,64,40,6.91,scattered clouds
634,Khor,RU,2022-02-05 19:33:18,47.8861,134.9464,-20.54,100,91,2.75,overcast clouds
635,Namangan,UZ,2022-02-05 19:33:19,40.9983,71.6726,43.25,21,100,2.3,overcast clouds
636,Zhigansk,RU,2022-02-05 19:33:19,66.7697,123.3711,-28.44,99,100,5.86,overcast clouds
637,West Plains,US,2022-02-05 19:29:08,36.7281,-91.8524,37.22,48,0,1.01,clear sky
638,Margate,GB,2022-02-05 19:31:39,51.3813,1.3862,49.96,75,100,10.0,overcast clouds
639,Oak Ridge,US,2022-02-05 19:33:20,36.0104,-84.2696,39.16,45,0,4.61,clear sky
640,Kimbe,PG,2022-02-05 19:33:20,-5.5502,150.1429,77.54,87,100,2.95,overcast clouds
641,Saryozek,KZ,2022-02-05 19:33:20,44.3583,77.9753,27.12,46,0,13.89,clear sky
642,Agadez,NE,2022-02-05 19:33:21,19.75,10.25,56.5,24,0,3.53,clear sky
643,Olinda,BR,2022-02-05 19:29:13,-8.0089,-34.8553,85.73,58,0,10.36,clear sky
644,Baghdad,IQ,2022-02-05 19:29:30,33.3406,44.4009,49.91,66,0,2.3,clear sky
645,Yarmouth,US,2022-02-05 19:33:21,41.7057,-70.2286,28.26,66,20,10.0,few clouds
646,Verkhoshizhemye,RU,2022-02-05 19:33:21,58.011,49.1038,18.7,97,100,4.56,overcast clouds
647,Boa Vista,BR,2022-02-05 19:33:22,2.8197,-60.6733,89.58,48,40,12.66,scattered clouds
648,Sehithwa,BW,2022-02-05 19:33:22,-20.4667,22.7167,72.75,69,44,7.72,scattered clouds
649,Alipur Chatha,PK,2022-02-05 19:33:23,32.2688,73.819,50.25,67,100,4.05,overcast clouds
650,Jawhar,SO,2022-02-05 19:33:23,2.7809,45.5005,74.75,83,5,11.63,clear sky
651,Sicuani,PE,2022-02-05 19:34:23,-14.2694,-71.2261,60.24,51,95,9.37,overcast clouds
652,Obo,CF,2022-02-05 19:34:24,5.3998,26.4869,76.26,20,100,4.76,overcast clouds
653,Mogadishu,SO,2022-02-05 19:41:58,2.0371,45.3438,77.31,83,5,16.22,clear sky
654,Pangai,TO,2022-02-05 19:37:19,-19.8,-174.35,79.14,85,100,26.55,light rain
655,Port Macquarie,AU,2022-02-05 19:41:58,-31.4333,152.9167,62.56,74,93,14.32,overcast clouds
656,Ixmiquilpan,MX,2022-02-05 19:41:06,20.4833,-99.2333,62.69,44,5,4.65,clear sky
657,Peterhead,GB,2022-02-05 19:41:59,57.5058,-1.7981,39.6,72,64,20.4,broken clouds
658,Banjar,ID,2022-02-05 19:41:59,-8.19,114.9675,82.26,89,93,3.09,overcast clouds
659,La Libertad,EC,2022-02-05 19:42:00,-2.2333,-80.9,83.86,65,0,13.8,clear sky
660,Kandi,BJ,2022-02-05 19:34:27,11.1342,2.9386,77.23,13,0,5.57,clear sky
661,Kaura Namoda,NG,2022-02-05 19:34:27,12.5898,6.5779,70.25,15,1,11.81,clear sky
662,Newport,GB,2022-02-05 19:34:28,51.5877,-2.9984,51.46,81,100,31.27,overcast clouds
663,Acapulco,MX,2022-02-05 19:32:56,16.8634,-99.8901,84.02,65,0,10.36,clear sky
664,Lubango,AO,2022-02-05 19:34:28,-14.9172,13.4925,59.97,56,90,3.4,overcast clouds
665,Vao,NC,2022-02-05 19:34:29,-22.6667,167.4833,79.9,87,48,9.13,scattered clouds
666,Chihuahua,MX,2022-02-05 19:34:29,28.5,-106.0,45.43,21,0,8.5,clear sky
667,Necochea,AR,2022-02-05 19:34:29,-38.5473,-58.7368,64.04,71,100,21.65,overcast clouds
668,Yulara,AU,2022-02-05 19:30:14,-25.2406,130.9889,64.24,59,0,5.75,clear sky
669,Ossora,RU,2022-02-05 19:34:30,59.2353,163.0719,13.37,87,100,8.34,overcast clouds
670,Yangambi,CD,2022-02-05 19:34:30,0.8102,24.4336,74.46,71,99,1.97,overcast clouds
671,Pointe Michel,DM,2022-02-05 19:34:31,15.25,-61.3833,81.54,69,75,2.3,broken clouds
672,Baijiantan,CN,2022-02-05 19:34:31,45.6333,85.1833,2.8,86,2,2.8,clear sky
673,Sungai Padi,TH,2022-02-05 19:34:31,6.0851,101.8766,78.58,97,83,2.66,broken clouds
674,Rubbestadneset,NO,2022-02-05 19:34:32,59.8147,5.2681,41.49,70,95,27.25,overcast clouds
675,Sayyan,YE,2022-02-05 19:34:32,15.1718,44.3244,57.85,63,92,1.19,overcast clouds
676,Teya,RU,2022-02-05 19:34:33,60.3778,92.6267,16.88,90,100,8.34,overcast clouds
677,Chillicothe,US,2022-02-05 19:34:33,39.3331,-82.9824,26.76,79,100,0.0,overcast clouds
678,Micheweni,TZ,2022-02-05 19:34:33,-4.9667,39.8333,79.7,80,100,7.63,overcast clouds
679,Bykov,RU,2022-02-05 19:34:34,47.3167,142.55,11.19,93,97,4.68,overcast clouds
680,Sampang,ID,2022-02-05 19:34:34,-7.1872,113.2394,76.95,86,98,10.18,overcast clouds
681,Panalingaan,PH,2022-02-05 19:34:35,8.7842,117.4231,77.59,82,76,5.1,broken clouds
682,Kitakata,JP,2022-02-05 19:34:35,37.65,139.8667,23.56,94,100,9.78,snow
683,Mitsamiouli,KM,2022-02-05 19:34:35,-11.3847,43.2844,81.77,75,100,11.01,overcast clouds
684,Thinadhoo,MV,2022-02-05 19:34:36,0.5333,72.9333,82.27,72,70,11.63,broken clouds
685,Saku,JP,2022-02-05 19:34:36,36.2167,138.4833,21.83,92,21,4.36,few clouds
686,Bandipur,NP,2022-02-05 19:34:37,27.9333,84.4167,42.75,85,5,2.39,clear sky
687,Marawi,PH,2022-02-05 19:34:37,7.9986,124.2928,66.65,91,12,1.81,few clouds
688,Palmas Bellas,PA,2022-02-05 19:34:37,9.2319,-80.0867,91.09,59,4,11.34,clear sky
689,Akhalgori,GE,2022-02-05 19:34:38,42.126,44.4833,27.91,77,10,8.84,clear sky
